Timestamp,BuildingID,DeviceID,Location,MetricType,Value,Unit,Status
2025-11-12 03:44:05.207284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 03:45:31.607284,BLD-MAR-003,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,3.21,kW,OK
2025-11-12 03:46:58.007284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,2.7,kW,OK
2025-11-12 03:48:24.407284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,13.31,A,OK
2025-11-12 03:49:50.807284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,4.11,kW,OK
2025-11-12 03:51:17.207284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.9,C,OK
2025-11-12 03:52:43.607284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",Current_A,3.47,A,OK
2025-11-12 03:54:10.007284,BLD-MAR-003,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 03:55:36.407284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 03:57:02.807284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",Current_A,14.17,A,OK
2025-11-12 03:58:29.207284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,4.55,A,OK
2025-11-12 03:59:55.607284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,2.8,kW,OK
2025-11-12 04:01:22.007284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,4.63,kW,OK
2025-11-12 04:02:48.407284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.2,kW,OK
2025-11-12 04:04:14.807284,BLD-MAR-003,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,21.4,C,OK
2025-11-12 04:05:41.207284,BLD-LYO-002,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:07:07.607284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,4.92,kW,OK
2025-11-12 04:08:34.007284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.6,C,OK
2025-11-12 04:10:00.407284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,23.3,C,OK
2025-11-12 04:11:26.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 04:12:53.207284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.91,kW,OK
2025-11-12 04:14:19.607284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,23.3,C,OK
2025-11-12 04:15:46.007284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:17:12.407284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",Current_A,7.38,A,OK
2025-11-12 04:18:38.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,22.8,C,OK
2025-11-12 04:20:05.207284,BLD-LYO-002,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.4,C,OK
2025-11-12 04:21:31.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 04:22:58.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:24:24.407284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,20.4,C,OK
2025-11-12 04:25:50.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.2,C,OK
2025-11-12 04:27:17.207284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:28:43.607284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.9,C,OK
2025-11-12 04:30:10.007284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",Current_A,4.9,A,OK
2025-11-12 04:31:36.407284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.2,C,OK
2025-11-12 04:33:02.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,22.3,C,OK
2025-11-12 04:34:29.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.7,C,OK
2025-11-12 04:35:55.607284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:37:22.007284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,3.04,kW,OK
2025-11-12 04:38:48.407284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.9,C,OK
2025-11-12 04:40:14.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 04:41:41.207284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,1.0,boolean,OK
2025-11-12 04:43:07.607284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.4,C,OK
2025-11-12 04:44:34.007284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,2.74,kW,OK
2025-11-12 04:46:00.407284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.8,C,OK
2025-11-12 04:47:26.807284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,13.76,A,OK
2025-11-12 04:48:53.207284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.71,kW,OK
2025-11-12 04:50:19.607284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 04:51:46.007284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,21.0,C,OK
2025-11-12 04:53:12.407284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",Current_A,3.11,A,OK
2025-11-12 04:54:38.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.8,C,OK
2025-11-12 04:56:05.207284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",Current_A,14.33,A,OK
2025-11-12 04:57:31.607284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",Current_A,9.19,A,OK
2025-11-12 04:58:58.007284,BLD-MAR-003,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,4.18,kW,OK
2025-11-12 05:00:24.407284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,11.64,A,OK
2025-11-12 05:01:50.807284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,5.6,A,OK
2025-11-12 05:03:17.207284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",Current_A,9.56,A,OK
2025-11-12 05:04:43.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.6,C,OK
2025-11-12 05:06:10.007284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",Current_A,4.17,A,OK
2025-11-12 05:07:36.407284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,2.91,kW,OK
2025-11-12 05:09:02.807284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,9.22,A,OK
2025-11-12 05:10:29.207284,BLD-MAR-003,EM-05B-G1,"Basement, HVAC Unit",Current_A,1.28,A,OK
2025-11-12 05:11:55.607284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 05:13:22.007284,BLD-MAR-003,EM-05B-G1,"Basement, HVAC Unit",Current_A,13.22,A,OK
2025-11-12 05:14:48.407284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,4.83,kW,OK
2025-11-12 05:16:14.807284,BLD-MAR-003,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.57,kW,OK
2025-11-12 05:17:41.207284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,13.7,A,OK
2025-11-12 05:19:07.607284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",Current_A,11.74,A,OK
2025-11-12 05:20:34.007284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 05:22:00.407284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",Current_A,8.17,A,OK
2025-11-12 05:23:26.807284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,19.8,C,OK
2025-11-12 05:24:53.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,23.1,C,OK
2025-11-12 05:26:19.607284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",Current_A,2.95,A,OK
2025-11-12 05:27:46.007284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",Current_A,2.94,A,OK
2025-11-12 05:29:12.407284,BLD-PAR-001,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 05:30:38.807284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,1.31,A,OK
2025-11-12 05:32:05.207284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 05:33:31.607284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",Current_A,14.78,A,OK
2025-11-12 05:34:58.007284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 05:36:24.407284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,2.28,kW,OK
2025-11-12 05:37:50.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,21.5,C,OK
2025-11-12 05:39:17.207284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,13.29,A,OK
2025-11-12 05:40:43.607284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",Current_A,10.42,A,OK
2025-11-12 05:42:10.007284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,4.26,kW,OK
2025-11-12 05:43:36.407284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,0.57,kW,OK
2025-11-12 05:45:02.807284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",Current_A,10.77,A,OK
2025-11-12 05:46:29.207284,BLD-MAR-003,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,22.3,C,OK
2025-11-12 05:47:55.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 05:49:22.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,19.9,C,OK
2025-11-12 05:50:48.407284,BLD-PAR-001,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,4.52,kW,OK
2025-11-12 05:52:14.807284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,8.17,A,OK
2025-11-12 05:53:41.207284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,21.7,C,OK
2025-11-12 05:55:07.607284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,2.13,kW,OK
2025-11-12 05:56:34.007284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 05:58:00.407284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",Current_A,3.9,A,OK
2025-11-12 05:59:26.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:00:53.207284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,3.11,kW,OK
2025-11-12 06:02:19.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,22.2,C,OK
2025-11-12 06:03:46.007284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:05:12.407284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,1.04,kW,OK
2025-11-12 06:06:38.807284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,4.97,kW,OK
2025-11-12 06:08:05.207284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:09:31.607284,BLD-LYO-002,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,21.7,C,OK
2025-11-12 06:10:58.007284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,1.2,kW,OK
2025-11-12 06:12:24.407284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",Current_A,3.46,A,OK
2025-11-12 06:13:50.807284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.0,C,OK
2025-11-12 06:15:17.207284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",Current_A,14.72,A,OK
2025-11-12 06:16:43.607284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:18:10.007284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,19.4,C,OK
2025-11-12 06:19:36.407284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",Current_A,8.84,A,OK
2025-11-12 06:21:02.807284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",Current_A,5.59,A,OK
2025-11-12 06:22:29.207284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:23:55.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:25:22.007284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,6.61,A,OK
2025-11-12 06:26:48.407284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",Current_A,9.8,A,OK
2025-11-12 06:28:14.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,22.0,C,OK
2025-11-12 06:29:41.207284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,24.1,C,OK
2025-11-12 06:31:07.607284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,2.54,kW,OK
2025-11-12 06:32:34.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.3,C,OK
2025-11-12 06:34:00.407284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,11.09,A,OK
2025-11-12 06:35:26.807284,BLD-LYO-002,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.8,C,OK
2025-11-12 06:36:53.207284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,4.12,kW,OK
2025-11-12 06:38:19.607284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,23.7,C,OK
2025-11-12 06:39:46.007284,BLD-MAR-003,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,1.93,kW,OK
2025-11-12 06:41:12.407284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,11.55,A,OK
2025-11-12 06:42:38.807284,BLD-LYO-002,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,1.92,kW,OK
2025-11-12 06:44:05.207284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,1.52,kW,OK
2025-11-12 06:45:31.607284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",Current_A,8.76,A,OK
2025-11-12 06:46:58.007284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,2.42,kW,OK
2025-11-12 06:48:24.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,20.2,C,OK
2025-11-12 06:49:50.807284,BLD-PAR-001,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,3.02,kW,OK
2025-11-12 06:51:17.207284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,2.36,kW,OK
2025-11-12 06:52:43.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:54:10.007284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.0,C,OK
2025-11-12 06:55:36.407284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 06:57:02.807284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,3.01,kW,OK
2025-11-12 06:58:29.207284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,4.89,A,OK
2025-11-12 06:59:55.607284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",Current_A,6.52,A,OK
2025-11-12 07:01:22.007284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:02:48.407284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:04:14.807284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.7,C,OK
2025-11-12 07:05:41.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,20.3,C,OK
2025-11-12 07:07:07.607284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 07:08:34.007284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.81,kW,OK
2025-11-12 07:10:00.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:11:26.807284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.2,C,OK
2025-11-12 07:12:53.207284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,0.81,kW,OK
2025-11-12 07:14:19.607284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",Current_A,6.3,A,OK
2025-11-12 07:15:46.007284,BLD-LYO-002,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,3.92,kW,OK
2025-11-12 07:17:12.407284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.32,kW,OK
2025-11-12 07:18:38.807284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,2.89,kW,OK
2025-11-12 07:20:05.207284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,20.2,C,OK
2025-11-12 07:21:31.607284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,24.9,C,OK
2025-11-12 07:22:58.007284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,4.41,kW,OK
2025-11-12 07:24:24.407284,BLD-LYO-002,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:25:50.807284,BLD-LYO-002,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:27:17.207284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",Current_A,5.9,A,OK
2025-11-12 07:28:43.607284,BLD-MAR-003,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,1.57,kW,OK
2025-11-12 07:30:10.007284,BLD-PAR-001,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,Warning
2025-11-12 07:31:36.407284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 07:33:02.807284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,1.0,boolean,OK
2025-11-12 07:34:29.207284,BLD-MAR-003,EM-05B-G1,"Floor 2, Server Room",ActivePower_kW,3.89,kW,OK
2025-11-12 07:35:55.607284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.2,C,OK
2025-11-12 07:37:22.007284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,4.24,kW,OK
2025-11-12 07:38:48.407284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",Current_A,13.83,A,OK
2025-11-12 07:40:14.807284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.2,C,OK
2025-11-12 07:41:41.207284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,1.0,boolean,OK
2025-11-12 07:43:07.607284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",Current_A,6.1,A,OK
2025-11-12 07:44:34.007284,BLD-MAR-003,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.17,kW,OK
2025-11-12 07:46:00.407284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",Current_A,2.25,A,OK
2025-11-12 07:47:26.807284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",ActivePower_kW,1.43,kW,OK
2025-11-12 07:48:53.207284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,2.71,kW,OK
2025-11-12 07:50:19.607284,BLD-PAR-001,EM-04A-F3,"Floor 2, Server Room",Current_A,4.19,A,OK
2025-11-12 07:51:46.007284,BLD-PAR-001,EM-05B-G1,"Floor 3, Meeting Room",Current_A,6.62,A,OK
2025-11-12 07:53:12.407284,BLD-LYO-002,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,2.41,kW,OK
2025-11-12 07:54:38.807284,BLD-MAR-003,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,3.83,kW,OK
2025-11-12 07:56:05.207284,BLD-LYO-002,EM-05B-G1,"Floor 1, Office A",ActivePower_kW,2.49,kW,OK
2025-11-12 07:57:31.607284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,3.38,kW,Error
2025-11-12 07:58:58.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,22.2,C,OK
2025-11-12 08:00:24.407284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:01:50.807284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,20.7,C,OK
2025-11-12 08:03:17.207284,BLD-PAR-001,EM-05B-G1,"Floor 2, Server Room",Current_A,5.49,A,Error
2025-11-12 08:04:43.607284,BLD-MAR-003,LIGHT-02D-I4,"Floor 3, Meeting Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:06:10.007284,BLD-LYO-002,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:07:36.407284,BLD-PAR-001,HVAC-01C-H2,"Floor 2, Server Room",Temperature_C,23.3,C,OK
2025-11-12 08:09:02.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:10:29.207284,BLD-LYO-002,EM-05B-G1,"Basement, HVAC Unit",Current_A,3.07,A,OK
2025-11-12 08:11:55.607284,BLD-PAR-001,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:13:22.007284,BLD-MAR-003,EM-04A-F3,"Basement, HVAC Unit",ActivePower_kW,0.94,kW,OK
2025-11-12 08:14:48.407284,BLD-LYO-002,EM-04A-F3,"Floor 2, Server Room",Current_A,1.87,A,OK
2025-11-12 08:16:14.807284,BLD-LYO-002,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,2.81,kW,OK
2025-11-12 08:17:41.207284,BLD-LYO-002,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,24.0,C,OK
2025-11-12 08:19:07.607284,BLD-MAR-003,EM-04A-F3,"Floor 3, Meeting Room",Current_A,6.08,A,OK
2025-11-12 08:20:34.007284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,19.7,C,OK
2025-11-12 08:22:00.407284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",ActivePower_kW,3.0,kW,OK
2025-11-12 08:23:26.807284,BLD-MAR-003,EM-05B-G1,"Basement, HVAC Unit",Current_A,8.98,A,OK
2025-11-12 08:24:53.207284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,3.3,kW,OK
2025-11-12 08:26:19.607284,BLD-LYO-002,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:27:46.007284,BLD-PAR-001,EM-05B-G1,"Basement, HVAC Unit",ActivePower_kW,0.91,kW,OK
2025-11-12 08:29:12.407284,BLD-LYO-002,EM-04A-F3,"Floor 1, Office A",Current_A,2.95,A,OK
2025-11-12 08:30:38.807284,BLD-PAR-001,EM-04A-F3,"Floor 1, Office A",ActivePower_kW,0.74,kW,OK
2025-11-12 08:32:05.207284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:33:31.607284,BLD-PAR-001,HVAC-01C-H2,"Floor 1, Office A",Temperature_C,19.6,C,OK
2025-11-12 08:34:58.007284,BLD-MAR-003,HVAC-01C-H2,"Floor 3, Meeting Room",Temperature_C,24.2,C,OK
2025-11-12 08:36:24.407284,BLD-LYO-002,LIGHT-02D-I4,"Floor 2, Server Room",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:37:50.807284,BLD-PAR-001,LIGHT-02D-I4,"Floor 1, Office A",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:39:17.207284,BLD-MAR-003,EM-05B-G1,"Floor 3, Meeting Room",Current_A,6.13,A,OK
2025-11-12 08:40:43.607284,BLD-PAR-001,EM-04A-F3,"Floor 3, Meeting Room",ActivePower_kW,3.21,kW,OK
2025-11-12 08:42:10.007284,BLD-MAR-003,LIGHT-02D-I4,"Basement, HVAC Unit",Occupancy_Status,0.0,boolean,OK
2025-11-12 08:43:36.407284,BLD-PAR-001,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,22.5,C,OK
2025-11-12 08:45:02.807284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,22.4,C,OK
2025-11-12 08:46:29.207284,BLD-MAR-003,HVAC-01C-H2,"Basement, HVAC Unit",Temperature_C,20.8,C,OK
